nct_id,rule_id,rule_type,type,identifier,field,operator,value,unit,raw_text,confidence,parsing_timestamp,condition
NCT06489340,inc002,inclusion,demographic,"[""age""]",age,=,,,"Male or female age 18 to 75 years inclusive, at the time of signing the informed consent.",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,inc003,inclusion,demographic,"[""gender""]",gender,=,male,,Women of childbearing potential (WOCBP) and male subjects who are partners of WOCBP must agree to use an acceptable form of contraception during the study and for 30 days following the last dose of st,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,inc004,inclusion,condition,"[""diagnosis"", ""diabetes""]",diagnosis,=,diabetes,,Clinical diagnosis of type 2 diabetes as per guidelines.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,inc005,inclusion,condition,"[""diagnosis"", ""diabetes""]",diagnosis,=,diabetes,,"Clinical diagnosis of diabetic kidney disease in the opinion of the principal investigator, or renal biopsy proven diabetic kidney disease without evidence of additional pathologic findings of alterna",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,inc006,inclusion,condition,"[""general""]",condition,=,,,"At screening, based on two 24-hour urine collections, geometric mean of two urinary albumin creatine ratios (UACR) ≥ 400 mg/g and ≤ 3500 mg/g.",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,inc007,inclusion,condition,"[""general""]",condition,=,,,"At screening, eGFR equal or greater than 30 and less than 90 mL/min/1.73 m\^2.",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,inc008,inclusion,condition,"[""general""]",condition,=,,,Body mass index (BMI) ≤ 40.0 kg/m\^2.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,inc009,inclusion,condition,"[""diagnosis"", ""diabetes""]",diagnosis,=,diabetes,,If on diabetes and anti-hypertensive medications:,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,inc010,inclusion,condition,"[""general""]",condition,=,,,Angiotensin converting enzyme inhibitor (ACEi) or angiotensin receptor blocker (ARB) inhibitors dose must be stable for 3 months before screening.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,exc001,exclusion,condition,"[""general""]",condition,=,,,1. Has a solitary kidney.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,exc002,exclusion,condition,"[""general""]",condition,=,,,Has a positive drug screen.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,exc003,exclusion,condition,"[""general""]",condition,=,,,Known kidney disease other than diabetic kidney disease.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,exc004,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,"End stage renal disease (ESRD) (i.e., peritoneal dialysis, hemodialysis, or history of kidney transplantation).",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,exc005,exclusion,condition,"[""general""]",condition,=,,,Acute kidney injury or dialysis within the last 3 months before the screening visit.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,exc006,exclusion,condition,"[""general""]",condition,=,,,Uncontrolled diabetes as defined by HbA1c \>10 at screening.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,exc007,exclusion,condition,"[""general""]",condition,=,,,Uncontrolled hypertension with systolic blood pressure (SBP) \>140 mmHg or diastolic blood pressure (DBP) \>90 mmHg during screening.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,exc008,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,"Unstable cardiovascular disease or history of myocardial infarction or arterial thromboembolic events within 3 months prior to screening or severe or unstable angina, New York Heart Association (NYHA)",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,exc009,exclusion,condition,"[""general""]",condition,=,,,Patients on IV medication containing cyclodextrin.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06489340,exc010,exclusion,condition,"[""general""]",condition,=,,,"Patients on steroids, except for those on low-dose topical steroids (per PI discretion) or intranasal or inhaled steroids.",0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,inc001,inclusion,demographic,"[""age""]",age,>,18,years,* Age \>18 years,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,inc002,inclusion,condition,"[""general""]",condition,=,,,Good general health,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,inc003,inclusion,condition,"[""general""]",condition,=,,,Fasting C-peptide concentration \<0.7 ng/ml,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,inc004,inclusion,labvalue,"[""test"", ""HbA1c""]",value,=,,,Poor glycemic control (HbA1c=7.0-11.0%),0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,inc005,inclusion,condition,"[""general""]",condition,=,,,Treatment with multiple daily insulin injections or insulin pump,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,inc006,inclusion,condition,"[""general""]",condition,=,,,Total daily insulin dose ≥0.6 U/kg per day,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,inc007,inclusion,condition,"[""general""]",condition,=,,,Stable insulin dose (±4 units) in the preceding three months.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,inc008,inclusion,condition,"[""general""]",condition,=,,,eGFR≥60 ml/min,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,inc009,inclusion,condition,"[""general""]",condition,=,,,Weight stable over the preceding 3 months (± 3 pounds),0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,inc010,inclusion,condition,"[""general""]",condition,=,,,Do not participate in an excessively heavy exercise program,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,exc001,exclusion,condition,"[""general""]",condition,=,,,Daily insulin dose \<0.6 U/kg per day,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,exc002,exclusion,condition,"[""general""]",condition,=,,,Fasting C-peptide \>0.7 ng/ml,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,exc003,exclusion,condition,"[""general""]",condition,=,,,HbA1c \<7.0% or \>11.0%,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,exc004,exclusion,condition,"[""general""]",condition,=,,,eGFR\<60 ml/min,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,exc005,exclusion,condition,"[""general""]",condition,=,,,Hematuria in urine analysis,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,exc006,exclusion,condition,"[""pregnancy_status""]",pregnancy_status,=,pregnant,,"Pregnancy, lactating, positive pregnancy test or planning to become pregnant in the following year.",0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,exc007,exclusion,condition,"[""general""]",condition,=,,,Women of child-bearing potential will be requested to use at least two barrier methods before being enrolled in the study.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,exc008,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,Major organ system disease which includes: (i) malignancy or history of malignancy including bladder cancer; (ii) Congestive heart failure or history of coronary heart disease or any other cardiac dis,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,exc009,exclusion,condition,"[""general""]",condition,=,,,Evidence of proliferative diabetic retinopathy,0.85,2025-11-09T02:20:29.746530,diabetes
NCT03878459,exc010,exclusion,condition,"[""general""]",condition,=,,,Patients enrolled in a heavy exercise program,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,inc001,inclusion,condition,"[""general""]",condition,=,,,Part 1 (Imaging Optimization):,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,inc002,inclusion,condition,"[""general""]",condition,=,,,Able and willing to sign informed consent.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,inc003,inclusion,demographic,"[""age""]",age,>=,18,years,"Age \>= 18 years old at the time of study entry.

Part 2 (Pilot Study):",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,inc004,inclusion,condition,"[""general""]",condition,=,,,Group 1 (Fatty Liver Patients without NASH):,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,inc005,inclusion,condition,"[""diagnosis"", ""diabetes""]",diagnosis,=,diabetes,,NAFL as determined by either clinical suspicion of fatty liver disease based on:,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,inc006,inclusion,condition,"[""general""]",condition,=,,,"steatosis by imaging or histology,",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,inc007,inclusion,condition,"[""general""]",condition,=,,,"no significant alcohol consumption,",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,inc008,inclusion,condition,"[""diagnosis"", ""diabetes""]",diagnosis,=,diabetes,,"absence of coexisting liver disease OR NAFL determined by liver biopsy 3 months prior to the scan, with the presence of fat on histology but absent ballooning or fibrosis. (nonalcoholic steatohepatiti",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,inc009,inclusion,condition,"[""general""]",condition,=,,,Able and willing to sign informed consent.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,inc010,inclusion,demographic,"[""age""]",age,>=,18,years,Age ≥ 18 years old at the time of study entry.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,exc001,exclusion,condition,"[""general""]",condition,=,,,Part 1 (Imaging Optimization): For Cohorts 1/B only:,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,exc002,exclusion,condition,"[""general""]",condition,=,,,"Poorly controlled hypertension, with blood pressure at study entry \> 160 mmHg systolic or \> 100 mmHg diastolic.",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,exc003,exclusion,condition,"[""general""]",condition,=,,,Congestive heart failure with New York Heart Association (NYHA) status ≥ 2.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,exc004,exclusion,condition,"[""pregnancy_status""]",pregnancy_status,=,pregnant,,Pregnant or nursing.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,exc005,exclusion,condition,"[""general""]",condition,=,,,"Participants unwilling or unable to undergo magnetic resonance (MR) imaging, including participants with contra-indications to MRI, such as cardiac pacemakers or non-compatible intracranial vascular c",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,exc006,exclusion,condition,"[""general""]",condition,=,,,"Participant size too large to fit in MR scanner.

Part 2 (Pilot Study): All groups",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,exc007,exclusion,condition,"[""general""]",condition,=,,,"Poorly controlled hypertension, with blood pressure at study entry \> 160 mmHg systolic or \> 100 mmHg diastolic.",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,exc008,exclusion,condition,"[""general""]",condition,=,,,Current treatment with oral medication for diabetes.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,exc009,exclusion,condition,"[""pregnancy_status""]",pregnancy_status,=,pregnant,,Pregnant or nursing.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06176079,exc010,exclusion,condition,"[""general""]",condition,=,,,"Participants unwilling or unable to undergo MR imaging, including patients with contra-indications to MRI, such as cardiac pacemakers or non-compatible intracranial vascular clips.",0.85,2025-11-09T02:20:29.746530,diabetes
NCT04615546,inc001,inclusion,demographic,"[""age""]",age,between,"18,70",years,* Male or female patients 18-70 years of age,0.85,2025-11-09T02:20:29.746530,diabetes
NCT04615546,inc002,inclusion,condition,"[""general""]",condition,=,,,Post-bariatric surgery more than 6 months prior to signing the informed consent (not required for non-surgical controls),0.85,2025-11-09T02:20:29.746530,diabetes
NCT04615546,inc003,inclusion,condition,"[""general""]",condition,=,,,Documented history of hyperinsulinemic hypoglycemia (not required for post-bariatric and non-surgical controls),0.85,2025-11-09T02:20:29.746530,diabetes
NCT04615546,exc001,exclusion,condition,"[""general""]",condition,=,,,* Patients currently using sulfonylureas or other medications that may interfere with glucose metabolism within 5 half-lives of drug.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT04615546,exc002,exclusion,condition,"[""general""]",condition,=,,,Participation in any clinical investigation within 4 weeks prior to dosing,0.85,2025-11-09T02:20:29.746530,diabetes
NCT04615546,exc003,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,History of or current insulinoma,0.85,2025-11-09T02:20:29.746530,diabetes
NCT04615546,exc004,exclusion,condition,"[""general""]",condition,=,,,Active infection or significant acute illness within 2 weeks prior to dosing,0.85,2025-11-09T02:20:29.746530,diabetes
NCT04615546,exc005,exclusion,condition,"[""pregnancy_status""]",pregnancy_status,=,pregnant,,Female patients who are pregnant or lactating,0.85,2025-11-09T02:20:29.746530,diabetes
NCT04615546,exc006,exclusion,condition,"[""general""]",condition,=,,,Women of childbearing potential and not utilizing effective contraceptive methods,0.85,2025-11-09T02:20:29.746530,diabetes
NCT04615546,exc007,exclusion,condition,"[""general""]",condition,=,,,"Inadequate end organ function as defined by: Serum creatinine \>2.0 mg/dL, alanine transaminase (ALT) and aspartate aminotransferase (AST) \> 2 x Upper Normal Limit",0.85,2025-11-09T02:20:29.746530,diabetes
NCT04615546,exc008,exclusion,condition,"[""general""]",condition,=,,,Allergy to test meal or medications used in the study,0.85,2025-11-09T02:20:29.746530,diabetes
NCT04754269,inc001,inclusion,condition,"[""general""]",condition,=,,,* Parent identifies child as Latino/a/x,0.85,2025-11-09T02:20:29.746530,diabetes
NCT04754269,inc002,inclusion,demographic,"[""age""]",age,=,,,Child age 1 to 5 (12 to 59 months),0.85,2025-11-09T02:20:29.746530,diabetes
NCT04754269,inc003,inclusion,condition,"[""general""]",condition,=,,,Parent has a cell phone that can receive text messages,0.85,2025-11-09T02:20:29.746530,diabetes
NCT04754269,inc004,inclusion,condition,"[""general""]",condition,=,,,Parent speak English or Spanish,0.85,2025-11-09T02:20:29.746530,diabetes
NCT04754269,exc001,exclusion,condition,"[""general""]",condition,=,,,• Child does not feed by mouth,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,inc001,inclusion,condition,"[""general""]",condition,=,,,* Adults aged 18 to 60 years,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,inc002,inclusion,condition,"[""general""]",condition,=,,,Residents of Massachusetts,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,inc003,inclusion,condition,"[""diagnosis"", ""diabetes""]",diagnosis,=,diabetes,,Diagnosed with prediabetes,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,inc004,inclusion,condition,"[""general""]",condition,=,,,Body Mass Index (BMI) greater than 27 kg/m²,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,inc005,inclusion,condition,"[""general""]",condition,=,,,Otherwise healthy,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,inc006,inclusion,condition,"[""general""]",condition,=,,,Not pregnant,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,inc007,inclusion,condition,"[""general""]",condition,=,,,Willing to take a nutritional supplement,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,exc001,exclusion,condition,"[""general""]",condition,=,,,"* Use of any medications for diabetes, dyslipidemia, or immunosuppression",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,exc002,exclusion,condition,"[""general""]",condition,=,,,Current use of any supplements containing n-3 fatty acids,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,exc003,exclusion,condition,"[""general""]",condition,=,,,"Current use of tobacco/nicotine products, marijuana, or illicit drugs",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,exc004,exclusion,condition,"[""general""]",condition,=,,,"Self-reported consumption of a diet rich in plant- or marine-derived fats (e.g., fatty fish, nuts, seeds, or olive oil)",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,exc005,exclusion,condition,"[""general""]",condition,=,,,Use of hormone therapy (except oral contraceptives),0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,exc006,exclusion,condition,"[""general""]",condition,=,,,"Known allergies to fish, seafood, or any fish-derived products, including bottarga",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,exc007,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,"Clinical evidence or history of cardiac, pulmonary, hepatic, or renal insufficiency",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,exc008,exclusion,condition,"[""general""]",condition,=,,,Immunodeficiency conditions,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,exc009,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,History of non-skin cancer,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06988462,exc010,exclusion,condition,"[""general""]",condition,=,,,Participation in other clinical research studies,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,inc001,inclusion,condition,"[""general""]",condition,=,,,"* Men and women, aged 18-65 years",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,inc002,inclusion,condition,"[""general""]",condition,=,,,Body mass index of 30-45 kg/m2,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,inc003,inclusion,condition,"[""general""]",condition,=,,,Able to understand written and spoken English and/or Spanish,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,inc004,inclusion,condition,"[""general""]",condition,=,,,Fasting hyperinsulinemia (fasting serum insulin ≥ 13 μU/mL),0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,inc005,inclusion,condition,"[""general""]",condition,=,,,Completion of the graded insulin suppression test (GIST) protocol (Group H),0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,inc006,inclusion,condition,"[""general""]",condition,=,,,"Written informed consent (in English or Spanish) and any locally required authorization (e.g., Health Insurance Portability and Accountability Act) obtained from the participant prior to performing an",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,exc001,exclusion,condition,"[""general""]",condition,=,,,* Unable to provide informed consent in English or Spanish,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,exc002,exclusion,condition,"[""general""]",condition,=,,,Documented weight loss of ≥ 5% of baseline within the previous 3 months,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,exc003,exclusion,condition,"[""general""]",condition,=,,,"Abnormal blood pressure (including on treatment, if prescribed): Systolic blood pressure \< 90 mm Hg or \> 160 mm Hg, and/or Diastolic blood pressure \< 60 mm Hg or \> 100 mm Hg",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,exc004,exclusion,condition,"[""general""]",condition,=,,,Abnormal resting heart rate: \< 60 or ≥ 110 bpm,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,exc005,exclusion,condition,"[""general""]",condition,=,,,Sinus brady- or tachycardia that has been worked up and considered benign by the recruit's personal physician may be permitted at the PI's discretion,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,exc006,exclusion,condition,"[""general""]",condition,=,,,"Abnormal screening electrocardiogram on GIST screening (or if on file, performed within previous 90 d):",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,exc007,exclusion,condition,"[""general""]",condition,=,,,Non-sinus rhythm,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,exc008,exclusion,condition,"[""general""]",condition,=,,,Heart conduction blocks,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,exc009,exclusion,condition,"[""general""]",condition,=,,,Previously unknown ischaemic changes that persist on repeat EKG:,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06606327,exc010,exclusion,condition,"[""general""]",condition,=,,,ST elevations,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,inc001,inclusion,demographic,"[""age""]",age,=,,,1. Age 18 or older and able to provide informed consent.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,inc002,inclusion,condition,"[""general""]",condition,=,,,"Has an open wound or ulceration, preferably with tunneling or undermining.",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,inc003,inclusion,condition,"[""general""]",condition,=,,,"If multiple wounds/ulcerations are present, only one will be selected for Miro3D treatment.",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,inc004,inclusion,condition,"[""general""]",condition,=,,,Other wounds must be ≥2 cm away from the study wound.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,inc005,inclusion,condition,"[""general""]",condition,=,,,"Wound should be debrided with a clinical goal of healing, even if some infection remains.",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,inc006,inclusion,condition,"[""general""]",condition,=,,,Previous infections must be adequately treated and controlled (per IDSA guidelines).,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,inc007,inclusion,condition,"[""general""]",condition,=,,,Willing and able to comply with offloading and/or compression requirements.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,inc008,inclusion,condition,"[""general""]",condition,=,,,Must have a stable living environment for wound care adherence.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,inc009,inclusion,condition,"[""general""]",condition,=,,,Study wound must have a clean base free of devitalized tissue or debris at the time of Miro3D placement.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,inc010,inclusion,condition,"[""general""]",condition,=,,,Provides consent for digital photo documentation.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,exc001,exclusion,condition,"[""general""]",condition,=,,,"1. Active, untreated osteomyelitis.",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,exc002,exclusion,condition,"[""general""]",condition,=,,,Malignancy or vasculitis at the wound site.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,exc003,exclusion,condition,"[""general""]",condition,=,,,Undergoing chemotherapy.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,exc004,exclusion,condition,"[""general""]",condition,=,,,On dialysis.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,exc005,exclusion,condition,"[""general""]",condition,=,,,Use of investigational drugs or therapies within 30 days before screening.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,exc006,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,Conditions that significantly impair study adherence or known history of medical non-compliance.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,exc007,exclusion,condition,"[""general""]",condition,=,,,Known sensitivity to porcine materials.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,exc008,exclusion,condition,"[""general""]",condition,=,,,Third-degree burns.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,exc009,exclusion,condition,"[""general""]",condition,=,,,Worsening ischemia or gangrene at screening.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06939673,exc010,exclusion,condition,"[""general""]",condition,=,,,Prior radiation to the study wound site.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06374186,inc001,inclusion,condition,"[""diagnosis"", ""diabetes""]",diagnosis,=,diabetes,,1. Diagnosed with type 2 diabetes,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06374186,inc002,inclusion,demographic,"[""age""]",age,=,,,Age 18 to 65,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06374186,inc003,inclusion,labvalue,"[""test""]",value,=,,,Hemoglobin A1c (blood draw or point-of-care) test available within the last 3 months,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06374186,inc004,inclusion,labvalue,"[""test""]",value,=,,,Most recent hemoglobin A1c result between 8.0 and 11.0,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06374186,inc005,inclusion,condition,"[""diagnosis"", ""diabetes""]",diagnosis,=,diabetes,,Currently receiving treatment for diabetes by a licensed healthcare provider.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06374186,inc006,inclusion,condition,"[""general""]",condition,=,,,Reliable access to a personal smart phone that is compatible with CGM,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06374186,inc007,inclusion,condition,"[""general""]",condition,=,,,English speaking,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06374186,exc001,exclusion,condition,"[""general""]",condition,=,,,1. Type 1 diabetes,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06374186,exc002,exclusion,condition,"[""general""]",condition,=,,,"Secondary type 2 diabetes (diagnosis secondary to other medical conditions such as pancreatitis, Cystic Fibrosis, or Cushing disease)",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06374186,exc003,exclusion,condition,"[""general""]",condition,=,,,Prescribed short-acting (mealtime) insulin as part of diabetes treatment plan,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06374186,exc004,exclusion,condition,"[""general""]",condition,=,,,Known or acknowledged active substance use disorder or that would interfere or negatively impact participation in the study,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06374186,exc005,exclusion,condition,"[""medical_history""]",medical_history,excludes,present,,"Diagnosis of a medical/psychiatric condition that would prevent participation in the study (e.g., Intellectual Disability, Alzheimer's disease, Traumatic Brain Injury, Schizophrenia)",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,inc001,inclusion,condition,"[""general""]",condition,=,,,* 30-65 years old inclusive,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,inc002,inclusion,condition,"[""diagnosis"", ""diabetes""]",diagnosis,=,diabetes,,"Diagnosis with type 1 diabetes (T1D) or other insulin deficiency diabetes (latent autoimmune disease of adulthood, diabetes secondary to pancreatitis)",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,inc003,inclusion,condition,"[""general""]",condition,=,,,Less than 1.0 exercise sessions per week,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,inc004,inclusion,condition,"[""general""]",condition,=,,,Smartphone ownership,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,inc005,inclusion,condition,"[""general""]",condition,=,,,English literacy,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,inc006,inclusion,condition,"[""general""]",condition,=,,,Under regular care by a healthcare provider (1+ appointments per year),0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,inc007,inclusion,condition,"[""general""]",condition,=,,,Home Broadband wireless Internet or cell phone network,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,inc008,inclusion,labvalue,"[""test""]",value,=,,,Using continuous glucose monitor (CGM) and sharing data with medical record for at least 6 weeks,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,inc009,inclusion,condition,"[""general""]",condition,=,,,Using insulin pump or pen and sharing data with medical record for at least 6 weeks,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,exc001,exclusion,condition,"[""general""]",condition,=,,,* Diabetic ketoacidosis not clearly related to pump site failure in past 6 months,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,exc002,exclusion,condition,"[""general""]",condition,=,,,\>1 episode of severe hypoglycemia (altered mental and/or physical status requiring assistance from another person for recovery) in past 6 months,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,exc003,exclusion,condition,"[""general""]",condition,=,,,Resting blood pressure \>160mmHg systolic or \>100 mmHg diastolic.,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,exc004,exclusion,condition,"[""general""]",condition,=,,,Myocardial infarction or angina in past 12 months,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,exc005,exclusion,condition,"[""general""]",condition,=,,,"Uncontrolled arrhythmia (e.g., atrial fibrillation with rapid ventricular response, new onset atrial fibrillation, ventricular tachycardia, escape rhythms)",0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,exc006,exclusion,condition,"[""general""]",condition,=,,,Congestive heart failure (stage 3 or 4),0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,exc007,exclusion,condition,"[""general""]",condition,=,,,Exercise-induced asthma (not controlled on inhalers),0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,exc008,exclusion,condition,"[""general""]",condition,=,,,Chronic obstructive pulmonary disease (requiring home oxygen),0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,exc009,exclusion,condition,"[""general""]",condition,=,,,Renal failure,0.85,2025-11-09T02:20:29.746530,diabetes
NCT06967701,exc010,exclusion,condition,"[""general""]",condition,=,,,Cognitive impairment,0.85,2025-11-09T02:20:29.746530,diabetes
NCT04328337,inc001,inclusion,demographic,"[""age""]",age,between,"18,45",years,* Age 18-45 years,0.85,2025-11-09T02:20:29.746530,diabetes
